country,year,iso_code,population,gdp,energy_per_gdp,primary_energy_consumption,electricity_generation,energy_per_capita,greenhouse_gas_emissions,fossil_fuel_consumption,renewables_consumption,renewables_share_energy,decade
Slovenia,2006,SVN,2013577.0,52362579968.0,1.642,85.954,15.11,42687.348,4.86,60.221,10.585,12.315,Década 2000
Slovenia,2007,SVN,2023230.0,55758200832.0,1.533,85.467,15.04,42242.93,4.91,60.286,9.729,11.383,Década 2000
Slovenia,2008,SVN,2034037.0,57353908224.0,1.633,93.642,16.41,46037.57,4.87,64.218,12.509,13.359,Década 2000
Slovenia,2009,SVN,2045578.0,52654862336.0,1.643,86.507,16.39,42289.82,4.74,56.981,14.146,16.353,Década 2000
Slovenia,2010,SVN,2057294.0,53079736320.0,1.633,86.66,16.26,42123.359,4.85,57.791,13.802,15.926,Década 2010
Slovenia,2011,SVN,2065457.0,53196414976.0,1.582,84.135,15.92,40734.336,4.82,56.455,11.227,13.345,Década 2010
Slovenia,2012,SVN,2069365.0,51766657024.0,1.579,81.758,15.55,39508.945,4.71,54.629,12.584,15.392,Década 2010
Slovenia,2013,SVN,2072374.0,51204718592.0,1.58,80.883,15.8,39029.039,4.49,52.289,14.732,18.214,Década 2010
Slovenia,2014,SVN,2074923.0,52794142720.0,1.572,82.972,17.15,39987.75,3.6,47.876,18.536,22.34,Década 2010
Slovenia,2015,SVN,2080865.0,54016270336.0,1.385,74.827,14.8,35959.715,4.03,48.026,12.206,16.312,Década 2010
Slovenia,2016,SVN,2090020.0,55372836864.0,1.444,79.978,16.23,38266.707,4.58,51.391,13.906,17.387,Década 2010
Slovenia,2017,SVN,2098396.0,58049191936.0,1.393,80.839,16.05,38524.098,4.44,52.502,12.285,15.197,Década 2010
Slovenia,2018,SVN,2105931.0,60439879680.0,1.365,82.48,16.12,39165.715,4.29,52.966,14.849,18.003,Década 2010
South Africa,2000,ZAF,46813272.0,340328906752.0,3.483,1185.383,196.47,25321.518,149.26,1143.66,4.807,0.406,Década 2000
South Africa,2001,ZAF,47229712.0,356322443264.0,3.344,1191.536,196.54,25228.531,150.63,1154.88,6.438,0.54,Década 2000
South Africa,2002,ZAF,47661516.0,376468996096.0,3.084,1161.125,203.59,24361.893,155.11,1119.46,8.079,0.696,Década 2000
South Africa,2003,ZAF,48104044.0,394999857152.0,3.185,1257.957,218.24,26150.76,167.86,1218.415,4.302,0.342,Década 2000
South Africa,2004,ZAF,48556064.0,420863967232.0,3.262,1372.772,228.24,28271.896,174.63,1331.142,4.672,0.34,Década 2000
South Africa,2005,ZAF,49017156.0,451561291776.0,2.878,1299.378,229.22,26508.631,176.73,1263.038,5.311,0.409,Década 2000
South Africa,2006,ZAF,49491764.0,485980667904.0,2.729,1326.061,236.6,26793.564,183.34,1288.987,9.699,0.731,Década 2000
South Africa,2007,ZAF,49996096.0,521805725696.0,2.611,1362.193,246.81,27245.98,191.09,1321.134,10.352,0.76,Década 2000
South Africa,2008,ZAF,50565816.0,548744658944.0,2.66,1459.696,240.73,28867.244,185.82,1418.935,5.696,0.39,Década 2000
South Africa,2009,ZAF,51170780.0,550669123584.0,2.639,1453.214,231.6,28399.283,179.16,1412.956,5.939,0.409,Década 2000
South Africa,2010,ZAF,51784928.0,578235138048.0,2.53,1462.799,242.98,28247.576,186.62,1422.004,4.767,0.326,Década 2010
South Africa,2011,ZAF,52443320.0,608683556864.0,2.374,1444.958,244.49,27552.764,187.78,1400.246,10.558,0.731,Década 2010
South Africa,2012,ZAF,53145036.0,622114308096.0,2.287,1422.703,240.9,26770.203,185.51,1383.55,5.034,0.354,Década 2010
South Africa,2013,ZAF,53873608.0,637619470336.0,2.241,1429.005,238.51,26525.145,182.05,1386.273,5.841,0.409,Década 2010
South Africa,2014,ZAF,54729556.0,648455192576.0,2.229,1445.511,236.56,26411.893,178.07,1397.379,12.273,0.849,Década 2010
South Africa,2015,ZAF,55876504.0,656850354176.0,2.157,1416.613,231.94,25352.562,174.9,1365.778,19.212,1.356,Década 2010
South Africa,2016,ZAF,56422272.0,658694340608.0,2.247,1480.322,235.99,26236.475,174.7,1418.46,23.262,1.571,Década 2010
South Africa,2017,ZAF,56641208.0,668014870528.0,2.207,1474.569,237.9,26033.504,175.0,1404.552,33.772,2.29,Década 2010
South Africa,2018,ZAF,57339632.0,673272168448.0,2.107,1418.704,237.03,24742.117,176.19,1355.136,34.168,2.408,Década 2010
South Korea,2000,KOR,46788588.0,1086261690368.0,2.068,2245.913,272.52,48001.297,123.79,1924.553,12.173,0.542,Década 2000
South Korea,2001,KOR,47064784.0,1127616217088.0,2.04,2300.119,291.92,48871.348,135.86,1976.825,7.181,0.312,Década 2000
South Korea,2002,KOR,47320664.0,1203066634240.0,2.0,2406.09,311.38,50846.504,144.78,2062.423,10.071,0.419,Década 2000
South Korea,2003,KOR,47539740.0,1229830488064.0,2.019,2483.298,324.17,52236.246,145.32,2107.564,14.864,0.599,Década 2000
South Korea,2004,KOR,47727288.0,1281243873280.0,1.984,2541.355,346.17,53247.426,157.48,2166.313,13.587,0.535,Década 2000
South Korea,2005,KOR,47889576.0,1322354606080.0,1.987,2627.459,364.38,54864.957,161.94,2212.235,11.917,0.454,Década 2000
South Korea,2006,KOR,48049348.0,1381281431552.0,1.933,2670.581,379.64,55579.965,168.56,2252.407,12.025,0.45,Década 2000
South Korea,2007,KOR,48220600.0,1446721486848.0,1.901,2750.528,402.78,57040.523,187.63,2348.815,13.871,0.504,Década 2000
South Korea,2008,KOR,48398632.0,1477425233920.0,1.893,2796.214,419.75,57774.648,197.22,2374.351,14.802,0.529,Década 2000
South Korea,2009,KOR,48588024.0,1477640585216.0,1.903,2811.591,426.91,57865.918,208.34,2399.555,16.029,0.57,Década 2000
South Korea,2010,KOR,48813036.0,1562822836224.0,1.943,3037.211,477.69,62221.305,235.91,2621.323,20.114,0.662,Década 2010
South Korea,2011,KOR,49169880.0,1609219833856.0,1.975,3177.892,500.35,64630.859,243.63,2744.645,23.665,0.745,Década 2010
South Korea,2012,KOR,49634188.0,1646108213248.0,1.954,3216.42,511.28,64802.52,251.36,2796.073,24.814,0.771,Década 2010
South Korea,2013,KOR,50098228.0,1693809246208.0,1.906,3228.407,517.21,64441.535,259.18,2833.132,32.313,1.001,Década 2010
South Korea,2014,KOR,50558044.0,1750416228352.0,1.861,3256.654,524.59,64414.168,254.17,2811.387,38.667,1.187,Década 2010
South Korea,2015,KOR,50994396.0,1799248019456.0,1.842,3314.042,524.7,64988.355,250.55,2843.49,44.779,1.351,Década 2010
South Korea,2016,KOR,51309984.0,1849123405824.0,1.845,3412.538,536.03,66508.258,257.53,2943.789,52.604,1.541,Década 2010
South Korea,2017,KOR,51511640.0,1907555696640.0,1.807,3446.665,541.06,66910.398,268.8,3004.366,63.251,1.835,Década 2010
South Korea,2018,KOR,51676900.0,1958392102912.0,1.79,3505.189,562.28,67828.93,285.61,3085.488,80.754,2.304,Década 2010
Spain,2000,ESP,40741652.0,1108745388032.0,1.378,1527.637,220.92,37495.703,94.03,1244.066,107.06,7.008,Década 2000
Spain,2001,ESP,40966448.0,1164389515264.0,1.372,1597.853,233.07,39003.945,89.75,1271.771,146.484,9.168,Década 2000
Spain,2002,ESP,41477652.0,1206112747520.0,1.339,1615.075,239.91,38938.438,105.52,1334.461,104.112,6.446,Década 2000
Spain,2003,ESP,42230268.0,1254542540800.0,1.361,1706.87,257.3,40418.156,101.04,1368.103,166.572,9.759,Década 2000
Spain,2004,ESP,42959672.0,1307501395968.0,1.353,1769.33,273.65,41185.832,112.24,1444.098,149.347,8.441,Década 2000
Spain,2005,ESP,43685372.0,1365024047104.0,1.305,1781.447,284.46,40779.031,124.12,1500.008,123.338,6.923,Década 2000
Spain,2006,ESP,44422824.0,1434224295936.0,1.26,1807.2,295.26,40681.789,119.33,1491.931,151.099,8.361,Década 2000
Spain,2007,ESP,45245784.0,1498934280192.0,1.232,1846.826,301.53,40817.645,122.83,1529.9,167.411,9.065,Década 2000
Spain,2008,ESP,45966544.0,1528105271296.0,1.175,1795.815,310.67,39067.871,115.66,1458.139,178.654,9.948,Década 2000
Spain,2009,ESP,46367772.0,1486563442688.0,1.12,1664.806,291.53,35904.375,99.74,1312.613,210.799,12.662,Década 2000
Spain,2010,ESP,46572776.0,1498927202304.0,1.141,1709.882,298.15,36714.199,83.52,1259.497,286.282,16.743,Década 2010
Spain,2011,ESP,46729232.0,1495441604608.0,1.122,1677.629,291.37,35901.07,93.0,1265.217,259.587,15.473,Década 2010
Spain,2012,ESP,46756084.0,1453746159616.0,1.148,1668.326,293.77,35681.477,96.44,1241.496,265.093,15.89,Década 2010
Spain,2013,ESP,46603460.0,1429213675520.0,1.109,1584.891,281.47,34008.008,76.16,1121.107,315.414,19.901,Década 2010
Spain,2014,ESP,46464548.0,1450312204288.0,1.073,1555.551,274.94,33478.238,74.58,1094.091,312.488,20.089,Década 2010
Spain,2015,ESP,46431344.0,1497526566912.0,1.052,1574.962,277.48,33920.238,85.27,1151.134,275.743,17.508,Década 2010
Spain,2016,ESP,46473320.0,1417044295680.0,1.122,1589.974,271.19,34212.625,72.9,1143.498,295.892,18.61,Década 2010
Spain,2017,ESP,46584168.0,1458021990400.0,1.103,1608.111,272.9,34520.543,84.59,1207.517,252.19,15.682,Década 2010
Spain,2018,ESP,46792044.0,1492300201984.0,1.097,1637.08,271.88,34986.293,74.88,1197.051,298.448,18.231,Década 2010
Sri Lanka,2007,LKA,20078652.0,144588128256.0,0.466,67.44,9.51,3358.799,3.99,56.226,11.214,16.629,Década 2000
Sweden,2000,SWE,8871042.0,303455109120.0,2.107,639.47,145.23,72085.086,6.97,230.027,246.808,38.596,Década 2000
Sweden,2001,SWE,8896748.0,308399210496.0,2.224,685.889,161.6,77094.32,8.11,236.864,245.743,35.828,Década 2000
Sweden,2002,SWE,8926011.0,317464870912.0,2.022,642.011,146.7,71925.883,8.75,242.443,208.796,32.522,Década 2000
Sweden,2003,SWE,8961506.0,326406144000.0,1.885,615.181,135.39,68647.008,9.8,255.924,171.644,27.901,Década 2000
Sweden,2004,SWE,9004263.0,341905244160.0,1.938,662.642,151.69,73592.023,8.21,247.829,200.036,30.188,Década 2000
Sweden,2005,SWE,9051739.0,354498740224.0,1.918,679.983,158.37,75121.828,7.63,244.637,235.613,34.65,Década 2000
Sweden,2006,SWE,9104724.0,372237959168.0,1.719,639.75,143.28,70265.688,7.85,250.074,206.799,32.325,Década 2000
Sweden,2007,SWE,9164274.0,387885170688.0,1.674,649.478,148.82,70870.68,7.67,243.037,224.728,34.601,Década 2000
Sweden,2008,SWE,9229282.0,388983685120.0,1.646,640.233,149.9,69369.703,7.98,231.017,236.937,37.008,Década 2000
Sweden,2009,SWE,9301413.0,373029306368.0,1.573,586.75,136.6,63081.84,7.84,217.044,229.889,39.18,Década 2000
Sweden,2010,SWE,9381722.0,399841820672.0,1.56,623.752,148.45,66485.906,10.61,229.477,240.521,38.56,Década 2010
Sweden,2011,SWE,9467384.0,397621100544.0,1.546,614.717,150.28,64929.965,8.79,209.541,245.086,39.87,Década 2010
Sweden,2012,SWE,9555984.0,396489588736.0,1.646,652.446,166.43,68276.211,8.26,201.408,282.548,43.306,Década 2010
Sweden,2013,SWE,9648935.0,401409179648.0,1.523,611.276,153.03,63351.668,7.63,199.35,238.123,38.955,Década 2010
Sweden,2014,SWE,9747507.0,411859910656.0,1.477,608.458,153.55,62421.891,6.9,192.473,247.33,40.649,Década 2010
Sweden,2015,SWE,9849344.0,428683493376.0,1.468,629.151,162.0,63877.484,7.31,190.277,293.261,46.612,Década 2010
Sweden,2016,SWE,9953322.0,443163607040.0,1.394,617.913,155.89,62081.117,7.51,195.602,260.213,42.112,Década 2010
Sweden,2017,SWE,10058191.0,454543736832.0,1.403,637.866,164.23,63417.605,7.72,193.498,276.596,43.363,Década 2010
Sweden,2018,SWE,10162300.0,463407448064.0,1.348,624.849,163.36,61487.004,7.78,186.873,263.942,42.241,Década 2010
Switzerland,2000,CHE,7182052.0,316330344448.0,1.152,364.336,61.75,50728.715,2.98,178.189,111.628,30.639,Década 2000
Switzerland,2001,CHE,7224413.0,326784483328.0,1.191,389.127,66.63,53862.719,3.16,189.826,124.244,31.929,Década 2000
Switzerland,2002,CHE,7276479.0,333238534144.0,1.087,362.244,61.13,49782.922,3.07,180.875,105.621,29.157,Década 2000
Switzerland,2003,CHE,7330729.0,339510165504.0,1.056,358.359,61.08,48884.531,3.11,178.532,103.864,28.983,Década 2000
Switzerland,2004,CHE,7381153.0,355558785024.0,0.993,353.16,59.65,47846.156,3.12,178.707,100.426,28.437,Década 2000
Switzerland,2005,CHE,7428437.0,373064302592.0,0.908,338.784,53.93,45606.344,3.08,182.344,92.75,27.377,Década 2000
Switzerland,2006,CHE,7475014.0,395138629632.0,0.892,352.537,57.93,47162.109,3.21,185.275,91.833,26.049,Década 2000
Switzerland,2007,CHE,7541909.0,419030794240.0,0.832,348.594,62.06,46220.898,3.24,169.776,103.574,29.712,Década 2000
Switzerland,2008,CHE,7638288.0,436420476928.0,0.825,360.189,62.72,47155.75,3.28,180.61,105.405,29.264,Década 2000
Switzerland,2009,CHE,7734402.0,434943557632.0,0.826,359.157,62.3,46436.273,3.24,181.505,103.973,28.949,Década 2000
Switzerland,2010,CHE,7822444.0,455990116352.0,0.767,349.78,62.05,44714.965,3.45,174.499,104.616,29.909,Década 2010
Switzerland,2011,CHE,7910988.0,472720965632.0,0.702,332.034,59.2,41971.254,3.41,166.271,94.54,28.473,Década 2010
Switzerland,2012,CHE,7995738.0,477669457920.0,0.735,350.93,64.17,43889.645,3.65,171.605,111.899,31.886,Década 2010
Switzerland,2013,CHE,8088370.0,486174916608.0,0.741,360.046,64.72,44514.031,3.65,179.884,111.694,31.022,Década 2010
Switzerland,2014,CHE,8187792.0,495886106624.0,0.693,343.728,65.94,41980.578,3.59,160.375,111.193,32.349,Década 2010
Switzerland,2015,CHE,8281735.0,500062388224.0,0.672,336.097,62.15,40582.914,3.53,163.956,112.039,33.335,Década 2010
Switzerland,2016,CHE,8372902.0,508579282944.0,0.622,316.121,57.5,37755.191,3.68,158.405,102.998,32.582,Década 2010
Switzerland,2017,CHE,8451688.0,517730729984.0,0.612,316.847,56.62,37489.188,3.68,161.515,102.916,32.481,Década 2010
Switzerland,2018,CHE,8514431.0,531971145728.0,0.605,321.795,62.27,37794.062,3.66,155.097,104.715,32.541,Década 2010
Taiwan,2000,TWN,22194740.0,590045511680.0,1.728,1019.305,180.52,45925.504,103.08,893.221,16.832,1.651,Década 2000
Taiwan,2001,TWN,22333124.0,580535844864.0,1.81,1050.969,184.46,47058.73,107.79,931.724,19.206,1.827,Década 2000
Taiwan,2002,TWN,22469622.0,610723430400.0,1.796,1096.776,195.25,48811.523,113.71,972.729,13.264,1.209,Década 2000
Taiwan,2003,TWN,22593682.0,633632587776.0,1.809,1146.048,205.2,50724.273,121.57,1023.286,14.529,1.268,Década 2000
Taiwan,2004,TWN,22703098.0,672471777280.0,1.776,1194.548,215.06,52616.082,126.61,1070.123,15.226,1.275,Década 2000
Taiwan,2005,TWN,22796312.0,706377285632.0,1.713,1210.244,223.67,53089.465,131.67,1082.577,17.835,1.474,Década 2000
Taiwan,2006,TWN,22874972.0,743466663936.0,1.671,1242.206,231.62,54304.156,137.4,1114.998,18.344,1.477,Década 2000
Taiwan,2007,TWN,22942314.0,789092106240.0,1.64,1294.336,239.19,56416.973,141.38,1163.648,20.69,1.599,Década 2000
Taiwan,2008,TWN,22998324.0,791831511040.0,1.581,1251.61,234.84,54421.785,136.64,1121.769,19.75,1.578,Década 2000
Taiwan,2009,TWN,23044086.0,776672313344.0,1.569,1218.387,226.74,52871.984,130.8,1088.406,18.576,1.525,Década 2000
Taiwan,2010,TWN,23083086.0,856202805248.0,1.526,1306.276,244.0,56590.176,139.79,1174.595,20.805,1.593,Década 2010
Taiwan,2011,TWN,23143076.0,885618245632.0,1.468,1300.001,249.27,56172.34,142.35,1166.811,21.699,1.669,Década 2010
Taiwan,2012,TWN,23234064.0,903889158144.0,1.425,1288.127,247.43,55441.309,140.41,1155.31,26.461,2.054,Década 2010
Taiwan,2013,TWN,23330332.0,923794866176.0,1.424,1315.755,249.14,56396.766,140.11,1179.95,26.906,2.045,Década 2010
Taiwan,2014,TWN,23422504.0,960945848320.0,1.4,1344.988,256.85,57422.891,144.89,1211.176,23.616,1.756,Década 2010
Taiwan,2015,TWN,23512136.0,967876935680.0,1.388,1343.74,255.11,57150.895,145.4,1224.867,24.625,1.833,Década 2010
Taiwan,2016,TWN,23594476.0,981422637056.0,1.378,1352.724,260.82,57332.219,150.77,1240.874,30.515,2.256,Década 2010
Taiwan,2017,TWN,23665028.0,1013917548544.0,1.332,1350.777,266.93,57079.031,160.7,1263.966,29.49,2.183,Década 2010
Taiwan,2018,TWN,23726186.0,1041749573632.0,1.314,1369.142,272.16,57705.945,160.88,1269.037,29.835,2.179,Década 2010
Thailand,2000,THA,63066604.0,595846889472.0,1.245,741.95,89.53,11764.549,48.51,722.848,19.102,2.575,Década 2000
Thailand,2001,THA,63649892.0,612467343360.0,1.278,782.477,95.73,12293.458,50.74,762.356,20.121,2.571,Década 2000
Thailand,2002,THA,64222576.0,645971836928.0,1.313,848.256,101.58,13208.064,52.51,824.352,23.904,2.818,Década 2000
Thailand,2003,THA,64776960.0,688026353664.0,1.326,912.103,108.97,14080.671,56.19,887.269,24.834,2.723,Década 2000
Thailand,2004,THA,65311164.0,726679355392.0,1.363,990.232,117.09,15161.756,61.64,967.324,22.908,2.313,Década 2000
Thailand,2005,THA,65821360.0,752297639936.0,1.358,1021.629,123.0,15521.235,65.12,998.385,23.244,2.275,Década 2000
Thailand,2006,THA,66319528.0,784687300608.0,1.33,1043.465,129.23,15733.904,68.29,1012.398,31.067,2.977,Década 2000
Thailand,2007,THA,66826752.0,822075064320.0,1.313,1079.243,132.32,16149.867,70.55,1047.255,31.988,2.964,Década 2000
Thailand,2008,THA,67328240.0,830943461376.0,1.299,1079.098,136.38,16027.417,72.79,1046.523,32.574,3.019,Década 2000
Thailand,2009,THA,67813656.0,820031258624.0,1.352,1108.353,137.18,16344.104,72.74,1073.37,34.983,3.156,Década 2000
Thailand,2010,THA,68270488.0,876003852288.0,1.348,1181.046,150.3,17299.504,79.79,1146.745,34.3,2.904,Década 2010
Thailand,2011,THA,68712848.0,877821296640.0,1.381,1212.376,147.14,17644.098,77.66,1169.037,43.339,3.575,Década 2010
Thailand,2012,THA,69157024.0,941351305216.0,1.382,1301.363,157.15,18817.51,82.47,1250.734,50.629,3.89,Década 2010
Thailand,2013,THA,69578600.0,967124254720.0,1.353,1308.713,160.62,18809.137,85.46,1256.617,52.096,3.981,Década 2010
Thailand,2014,THA,69960944.0,975956344832.0,1.384,1350.987,162.94,19310.582,86.71,1291.693,59.294,4.389,Década 2010
Thailand,2015,THA,70294408.0,1004624871424.0,1.376,1382.112,166.73,19661.768,87.8,1322.461,59.652,4.316,Década 2010
Thailand,2016,THA,70607032.0,1037065846784.0,1.36,1410.84,177.76,19981.582,93.71,1344.143,66.697,4.727,Década 2010
Thailand,2017,THA,70898208.0,1079232954368.0,1.331,1436.728,181.8,20264.654,94.08,1358.3,78.428,5.459,Década 2010
Thailand,2018,THA,71127808.0,1124031922176.0,1.318,1481.883,182.1,20834.088,91.93,1384.7,97.183,6.558,Década 2010
Trinidad and Tobago,2010,TTO,1410297.0,37145100288.0,6.296,233.871,7.97,165831.281,4.04,233.859,0.012,0.005,Década 2010
Trinidad and Tobago,2011,TTO,1420021.0,36506640384.0,6.291,229.675,8.24,161740.312,4.07,229.662,0.012,0.005,Década 2010
Trinidad and Tobago,2012,TTO,1430379.0,36978462720.0,6.114,226.102,8.58,158071.062,4.23,226.089,0.012,0.005,Década 2010
Trinidad and Tobago,2013,TTO,1440731.0,37960331264.0,6.067,230.297,8.94,159847.203,4.41,230.285,0.012,0.005,Década 2010
Trinidad and Tobago,2014,TTO,1450663.0,37742333952.0,6.07,229.113,8.85,157936.938,4.36,229.1,0.013,0.006,Década 2010
Trinidad and Tobago,2015,TTO,1460180.0,37523337216.0,5.924,222.304,9.01,152244.281,4.44,222.289,0.015,0.007,Década 2010
Trinidad and Tobago,2016,TTO,1469334.0,35605774336.0,5.539,197.234,8.86,134233.719,4.35,197.219,0.015,0.008,Década 2010
Trinidad and Tobago,2017,TTO,1478616.0,34782568448.0,6.017,209.287,8.77,141542.453,4.31,209.272,0.015,0.007,Década 2010
Trinidad and Tobago,2018,TTO,1504707.0,34697351168.0,5.709,198.096,8.68,131650.609,4.26,198.081,0.015,0.007,Década 2010
Turkey,2000,TUR,64113548.0,807550844928.0,1.071,864.679,124.33,13486.676,60.7,772.528,92.15,10.657,Década 2000
Turkey,2001,TUR,65072016.0,753326817280.0,1.043,785.631,122.19,12073.247,63.21,714.071,71.559,9.109,Década 2000
Turkey,2002,TUR,65988664.0,818938118144.0,1.05,859.633,128.42,13026.979,59.7,760.467,99.166,11.536,Década 2000
Turkey,2003,TUR,66867324.0,872922415104.0,1.043,910.288,139.52,13613.353,64.06,807.152,103.137,11.33,Década 2000
Turkey,2004,TUR,67785080.0,957900849152.0,1.018,974.779,149.74,14380.439,64.48,841.315,133.464,13.692,Década 2000
Turkey,2005,TUR,68704712.0,1046618898432.0,0.952,996.752,161.55,14507.764,75.86,882.937,113.815,11.419,Década 2000
Turkey,2006,TUR,69601328.0,1128341831680.0,0.98,1105.833,176.17,15888.103,81.75,978.912,126.921,11.477,Década 2000
Turkey,2007,TUR,70468864.0,1191689584640.0,0.985,1174.356,191.41,16664.893,95.67,1071.11,103.246,8.792,Década 2000
Turkey,2008,TUR,71320728.0,1213760274432.0,0.971,1178.344,198.31,16521.768,101.61,1081.406,96.938,8.227,Década 2000
Turkey,2009,TUR,72225648.0,1155016556544.0,1.034,1194.268,194.73,16535.234,96.9,1087.622,106.646,8.93,Década 2000
Turkey,2010,TUR,73195352.0,1276138618880.0,0.987,1259.821,211.06,17211.758,95.91,1105.042,154.778,12.286,Década 2010
Turkey,2011,TUR,74173856.0,1403985592320.0,0.959,1345.969,229.28,18146.143,107.14,1185.431,160.539,11.927,Década 2010
Turkey,2012,TUR,75277440.0,1441915600896.0,0.991,1429.392,239.38,18988.32,109.56,1249.552,179.84,12.582,Década 2010
Turkey,2013,TUR,76576120.0,1510231769088.0,0.94,1419.132,239.87,18532.307,106.57,1225.852,193.28,13.62,Década 2010
Turkey,2014,TUR,78112064.0,1570585313280.0,0.931,1462.148,251.62,18718.594,124.3,1317.706,144.442,9.879,Década 2010
Turkey,2015,TUR,79646176.0,1637835079680.0,0.981,1606.742,261.29,20173.496,114.59,1380.02,226.722,14.111,Década 2010
Turkey,2016,TUR,81019400.0,1498503446528.0,1.126,1687.18,273.69,20824.393,122.9,1441.746,245.434,14.547,Década 2010
Turkey,2017,TUR,82089824.0,1610456629248.0,1.11,1787.401,296.43,21773.725,137.12,1550.744,236.658,13.24,Década 2010
Turkey,2018,TUR,82809304.0,1655984226304.0,1.067,1767.596,303.86,21345.375,141.14,1503.501,264.095,14.941,Década 2010
Ukraine,2000,UKR,48879752.0,253196058624.0,6.262,1585.457,171.27,32435.855,58.8,1332.646,33.355,2.104,Década 2000
Ukraine,2001,UKR,48414536.0,281110347776.0,5.56,1562.9,172.81,32281.633,60.28,1312.779,35.394,2.265,Década 2000
Ukraine,2002,UKR,47976540.0,301087064064.0,5.159,1553.238,173.57,32374.943,61.34,1306.632,28.164,1.813,Década 2000
Ukraine,2003,UKR,47605644.0,335257370624.0,4.748,1591.928,180.2,33439.895,63.1,1338.498,26.881,1.689,Década 2000
Ukraine,2004,UKR,47261960.0,381078077440.0,4.162,1585.872,182.02,33554.93,56.97,1311.274,33.963,2.142,Década 2000
Ukraine,2005,UKR,46912616.0,399366225920.0,4.02,1605.493,185.91,34223.043,59.07,1326.107,35.509,2.212,Década 2000
Ukraine,2006,UKR,46592552.0,436786692096.0,3.719,1624.431,193.23,34864.605,66.74,1341.312,36.765,2.263,Década 2000
Ukraine,2007,UKR,46313064.0,480580665344.0,3.367,1617.882,196.14,34933.59,70.05,1337.076,29.705,1.836,Década 2000
Ukraine,2008,UKR,46062936.0,499592167424.0,3.127,1562.053,192.58,33911.27,69.21,1286.476,33.319,2.133,Década 2000
Ukraine,2009,UKR,45863884.0,431074443264.0,3.087,1330.558,173.62,29011.01,61.43,1074.434,33.898,2.548,Década 2000
Ukraine,2010,UKR,45683024.0,439429758976.0,3.247,1426.915,188.82,31235.119,66.61,1152.221,37.243,2.61,Década 2010
Ukraine,2011,UKR,45516136.0,471221141504.0,3.13,1474.744,194.95,32400.471,71.84,1204.893,30.948,2.099,Década 2010
Ukraine,2012,UKR,45406228.0,472338530304.0,3.055,1442.989,198.36,31779.547,75.51,1174.961,30.864,2.139,Década 2010
Ukraine,2013,UKR,45307104.0,472222859264.0,2.9,1369.568,193.71,30228.559,74.85,1110.22,41.732,3.047,Década 2010
Ukraine,2014,UKR,45148072.0,441258901504.0,2.738,1208.371,181.98,26764.613,65.39,950.507,28.084,2.324,Década 2010
Ukraine,2015,UKR,44982568.0,398132477952.0,2.52,1003.408,161.64,22306.594,52.6,757.371,19.593,1.953,Década 2010
Ukraine,2016,UKR,44833568.0,407348477952.0,2.578,1049.995,162.86,23419.848,57.15,816.763,25.282,2.408,Década 2010
Ukraine,2017,UKR,44657260.0,417634025472.0,2.335,975.331,154.42,21840.365,46.1,727.248,29.541,3.029,Década 2010
Ukraine,2018,UKR,44446952.0,431319908352.0,2.346,1011.989,158.23,22768.459,47.45,762.677,35.039,3.462,Década 2010
United Kingdom,2000,GBR,58850044.0,1889457799168.0,1.41,2664.474,374.38,45275.645,180.9,2392.876,30.23,1.135,Década 2000
United Kingdom,2001,GBR,59092016.0,1939162398720.0,1.388,2692.175,382.37,45559.023,186.11,2408.995,29.2,1.085,Década 2000
United Kingdom,2002,GBR,59355688.0,1983811813376.0,1.326,2631.41,384.6,44332.898,185.21,2351.462,33.892,1.288,Década 2000
United Kingdom,2003,GBR,59649800.0,2050645557248.0,1.302,2669.371,395.46,44750.703,195.19,2389.559,33.002,1.236,Década 2000
United Kingdom,2004,GBR,59995852.0,2100502593536.0,1.281,2691.21,391.29,44856.602,193.62,2426.757,43.238,1.607,Década 2000
United Kingdom,2005,GBR,60383740.0,2160945659904.0,1.256,2713.482,395.42,44937.305,195.12,2436.895,52.324,1.928,Década 2000
United Kingdom,2006,GBR,60803700.0,2212969054208.0,1.211,2678.878,393.44,44057.82,201.41,2416.033,56.832,2.121,Década 2000
United Kingdom,2007,GBR,61260680.0,2267379924992.0,1.149,2604.628,392.98,42517.129,201.77,2370.508,63.1,2.423,Década 2000
United Kingdom,2008,GBR,61742152.0,2251038392320.0,1.137,2559.33,384.84,41451.902,198.3,2343.32,74.481,2.91,Década 2000
United Kingdom,2009,GBR,62243384.0,2151646494720.0,1.129,2430.017,373.08,39040.559,176.04,2158.611,86.232,3.549,Década 2000
United Kingdom,2010,GBR,62760048.0,2190775025664.0,1.133,2481.533,378.91,39540.008,183.21,2224.938,91.09,3.671,Década 2010
United Kingdom,2011,GBR,63286360.0,2221719158784.0,1.054,2342.043,365.06,37007.074,169.09,2044.2,115.238,4.92,Década 2010
United Kingdom,2012,GBR,63808728.0,2250912301056.0,1.057,2379.613,360.89,37292.91,175.21,2064.266,130.1,5.467,Década 2010
United Kingdom,2013,GBR,64302296.0,2293924888576.0,1.034,2371.596,355.38,36881.977,163.12,2021.609,165.329,6.971,Década 2010
United Kingdom,2014,GBR,64773504.0,2363952726016.0,0.948,2240.112,335.21,34583.77,142.36,1875.129,199.261,8.895,Década 2010
